序号,用户,id,点赞,时间,内容,label2
533,Take-me-on,5175274080,2,2020/6/15 20:53,我们学校在写关于疫情的小说，我想把您写进这个小说里，不知道可不可以        ,
534,最爱宝贝老公升升的阿月月,5181130102,0,2020/12/31 8:45,2020年年初，从不以为然到严阵以待，我们无法回想那是段怎样的时光，疫情带给我们的有醒悟，也有遗憾，留下来的我们此刻不断回顾，希望能让李医生和许许多多如他一样去了的人宽慰些，也是希望我们自己宽慰些....脑海里只有四个字，学会珍惜[泪]        ,
535,最爱宝贝老公升升的阿月月,5181130102,1,2020/12/31 8:35,李医生，新年快乐[泪]        ,
536,想要月亮的小玫瑰,5189965737,1,1月1日 10:07,啊，忘记说了，新年快乐呀[心]        ,
537,想要月亮的小玫瑰,5189965737,1,1月1日 10:06,李医生，今年是2021.1.1，新年第一天呢。学校封校出不去，在教室里写日记脑海里一直想起您，您还好吗？2021终究还是到来了，我都挺好的（不认识我也没关系，我认识您就可以了），就是有点想你[心]        ,
538,hshe5945,5190419056,1,2020/8/16 11:24,李医生 今天上海又是高温预警 可是这么高的温度和太阳 也暖不了心里彻骨的寒冷 这个症状是不是在医学上称为心寒        ,
539,娴蛋黄月饼,5190516460,2,2020/8/13 11:47,马上就要回武汉读书啦 老李        ,
540,猪皮冻子i,5198408564,2,2020/8/17 23:41,我们马上要开学了，我还记得你走的那天，我一夜没睡，一直在祈祷，可是你却离开了        ,
541,等我喝口酸奶,5208071342,3,2020/4/23 7:59,哥哥早安！今天有考试，希望我考个好成绩哦！你也要开心！        ,
542,周雨晴儿_,5208877275,5,2020/3/31 8:57,早阿李老师 今天是休息的一天~&nbsp;&nbsp;我们科里住的几乎都是老人耳朵不太好 每天下午病房里都是电视的声音 就好像在听广播一样哈哈哈 可爱的一帮爷爷奶奶        ,
543,TheBeckhamsClub,5211043414,2,1月3日 08:39,已经过去一年了，时间真的好快，早安李老师        ,
544,佛系Li先生,5213732665,6,2020/9/4 12:46,开学第一课尚未提及您，但一谈新冠，就想到了您.        ,
545,睡在夢裡-,5215987051,1,5月21日 14:48,今天写了一篇以英雄为题的作文，命题说写一位自觉心目中的英雄，结合时下我第一个想到的就是您，您辛苦啦        ,
546,六十的1313,5220085505,9,2020/4/19 23:11,医生，我今天写作文写到你了，我又想哭了        ,
547,早夭玫瑰,5224907247,1,2020/12/31 14:06,就要新年快乐了老师 [给你小心心]        ,
548,每天都想吃原味蛋挞,5228529009,8,2020/10/30 19:40,李老师 明天我就要考试了 作文的素材好多都是你 心里好难受..想你了 来看看你        ,
549,MedicCCMAmbition,5228622611,0,2020/4/4 1:02,🕯️老师！        ,
550,南宫寺渡雁,5230456221,1,2020/9/8 18:14,李医生，12号我就要去你所在的城市读书了。        ,
551,你要来杯下午茶吗,5237966617,1,2020/11/13 9:35,打扰李医生了，想着和大家一起来跟你说说话 我今年压力也很大 精神状态也不稳定，毕业两年多了，开始面对各种现实压力，渐渐地体会到了作为男人的责任感和担当，但难免还有些接受不了，精神有时候很恍惚，发际线都后移了，睡眠特别浅，但还需要加油啊，也祝李医生你在那边幸幸福福，快快乐乐的。        ,
552,春风微微吹66,5243039500,0,1月20日 23:51,[鲜花][鲜花]🙏🙏        ,
553,春风微微吹66,5243039500,0,2020/12/30 21:04,🙏🙏🙏        ,
554,春风微微吹66,5243039500,3,2020/4/2 19:08,告密的同学 差劲儿        ,
555,春风微微吹66,5243039500,1,2020/4/2 19:07,安息吧！下辈子幸福健康一生！🙏🙏🙏        ,
556,O不要奶茶要啵啵,5243985433,2,2020/8/31 11:01,开学第一天了[心]        ,
557,我是花母兰,5264085663,5,2020/12/30 21:44,一年啦，转世的话，李医生你现在应该在学走路啦[爱你]        ,
558,瑜音渺渺,5264561799,2,2020/11/11 16:47,李医生，今天形策课老师给我们放了战疫的记录片，回想起那段时间的消息真的好想哭啊[泪]来看看你        ,
559,我觉得又彳亍了,5264693393,0,2020/5/20 17:44,中午好        ,
560,我觉得又彳亍了,5264693393,15,2020/5/19 2:08,无法说太多，作为一名医护学生，先生你是这个国家有良知的人        ,
561,丿柠檬丶不心酸,5313063596,4,2020/12/2 15:28,看着看着 就有种想哭的冲动 李医生 现在也应该是个蹒跚学步的孩子了        ,
562,小脚丫和卷发女王,5315044080,4,2020/9/1 20:15,李医生，开学第一课，看到了钟南山爷爷，想起了你，你也是全国人民的英雄，让我们铭记[good][good][good]        ,
563,白教堂抹茶古铺的小熊猫战士,5315558559,0,1月31日 20:47,希望你一切都好        ,
564,白教堂抹茶古铺的小熊猫战士,5315558559,13,2020/9/25 22:08,昨天第一次给你留言 没想到第二次来得这么快 小学我们学陆游的诗 那时候还很小呀 就能感觉到“王师北定中原日 家祭无忘告乃翁”是多么痛切而真挚的一句 所以我看到这个消息 觉得一定要来告诉你 你会怎么想呢 大人物总是会很欣慰 但我们都是小人物 你会不会觉得遗憾更多一些呢 但你在我心里还是大人物         ,
565,白教堂抹茶古铺的小熊猫战士,5315558559,6,2020/9/24 16:37,第一次来给你留言 想称呼您 又觉得更多是你 昨天吃了久违的肯德基奥尔良烤翅 不是你喜欢的手枪腿 但是那天坐公交车看到手枪腿的广告 想起来了你 不知道你会不会不喜欢这里被叫做“哭墙” 不知道你看到身后事会怎么想 你走后的第一个冬天快来了 不想看到更多像你一样的人那么累了        ,
566,shulkln,5318490503,1,2020/12/30 13:56,新年快乐 我刚刚写小作文写到你了 希望你一切都好李医生        ,
567,相信小星一定会上岸,5321010453,1,2020/12/30 13:07,最近几天考试好忙呀 但意外地充实 虽然很累 但也更爱自己了 慢慢找到了一些意义 今年很糟糕 但今年没有去年冷 昨年这个时候山上的雪都开始化了 今年现在还没有雪 冬樱也开了 继续加油呀         ,
568,noomnuS,5329050115,2,2020/9/7 17:44,毕业之后其实时常对未来充满迷茫和恐惧，有的时候真的感到很压抑，还是相信一切都会好的吧。人总要想得开，不可以和自己过不去。        ,
569,TengYan吖,5342078231,4,2020/9/7 9:58,李医生，今天我们开学复课了，讲疫情的时候第一时间想到了您，希望您在那边一切都好！        ,
570,迩咋不上天捏,5344693434,0,2020/8/18 8:41,李医生你好，最近一直在学托福也不知道能不能考到100。之前完了大半年，又快要到年底了，我好慌呀~~但是我最近开始加油了~~你也要好好保重呀[太开心]        ,
571,教师编制候选人,5349879958,12,4月4日 13:53,李文亮医生，我又来看你啦，今天是清明节[蜡烛]，你在天堂过的还好吗？我马上又要考事业单位考试了，去年没有进面，今年希望能够成功进面，成功上岸，偷偷跟你说一下我的愿望，我的愿望就是能够成为一名老师，和你一样成为对社会有用的人！[心]        ,
572,吃橙子的怡宝,5351877910,1,2020/12/30 12:10,新年快乐！李老师        ,
573,plhcmy,5362708076,11,2020/3/17 11:02,李医生，我今天听见罗翔老师讲的一句话：用良知去驾驭我们之所学，而不要因所学蒙蔽我们的良知。又想起了你。        ,
574,QAQ静静是我的QAQ,5366342694,9,2020/4/1 18:53,李医生又来看你了，最近要考试，人生感觉很迷茫，又遭受责骂，但是再想起你坚强的精神，我会坚持不懈地走下去的        ,
575,一个人最好46637,5379640034,3,2020/9/27 9:52,中秋啦🥮文亮哥哥记得吃月饼🥮你在另一个空间里应该不能和家人团聚了，祈祷你的家人安康，孩子可以快乐成长。        ,
576,一个人最好46637,5379640034,1,2020/9/2 8:24,离婚2年了，为了共同的梦想两个人走到一起，为生活的琐事又分开。现在有稳定的工作，可以养活自己和孩子，在省会城市有一套贷款的房子，面包有了，需要爱情了，却发现自己不敢爱了，有时候一个人好孤单，只想找一个贴心的人……9.1看开学第一课，人要勇敢，我也在勇敢的试探着伸出一只脚🦶，期待☀️        ,
577,一个人最好46637,5379640034,15,2020/9/2 8:17,来看看你……这是天使从人间走过留下的痕迹        ,
578,虫二-来兮,5394825285,7,2020/9/10 9:44,李文亮的人血馒头现在还在吃呢？是不是材料不够用了，只能翻翻以前的了，如果没有好的素材可以学学方方嘛，用道听途说体，可以随便编的，还有心意        ,
579,-常素未平-,5414214148,5,2020/4/13 10:59,李医生在那边过得好吗？我们开学了        ,
580,春天好冷,5415670225,4,2020/9/20 16:14,秋天来啦 昨天不小心骑车摔了一跤好痛哦 明天要去学校拿通知书啦 尽管再差劲也要努力向前进吧        ,
581,香草味的小奶猫,5458327383,0,6月3日 23:54,后天考试啦[二哈]        ,
582,香草味的小奶猫,5458327383,3,5月28日 03:22,李医生，我想你在那边看评论很累吧，要注意休息啊[二哈][二哈]        ,
583,pppengya,5463994625,4,2020/9/14 12:37,李老师，今天好烦的一天，我爸活检的日子，不知道活检的结果怎么样，也害怕面对结果，我好想逃避这一切，不敢面对结果，以前这一切都是我爸爸妈妈挡在我前面，现在他们都老了，只能我自己撑起这个家啦，可我还想依赖着他们，不知道以后该怎么办        ,
584,嘻嘻闹闹的小盆友,5474649632,1,2020/3/16 21:08,李文亮医生，今天写了一篇题目为使命的文章，写的时候又没控制住自己情绪，又哭了[委屈][委屈][委屈]        ,
585,嘻嘻闹闹的小盆友,5474649632,1,2020/3/13 19:06,春暖花开，奔你而来        ,
586,蒋霞50378,5484656221,4,2020/12/31 15:45,李医生，今天是2020年最后一天，您一直活在我们心中        ,
587,蒋霞50378,5484656221,1,2020/3/19 0:48,因为你站在常人无法触及明白的医学高峰，被误解，如果时光可以倒流😭        ,
588,杨菁晶yq,5485282516,3,1月10日 15:54,我来了，明天周一，又要开始一周的忙碌        ,
589,杨菁晶yq,5485282516,1,1月9日 12:45,这一年可真快        ,
590,杨菁晶yq,5485282516,1,2020/8/21 7:28,从头学是艰难的也是痛苦的，加油！        ,
591,杨菁晶yq,5485282516,0,2020/8/20 11:09,加油＾０＾~        ,
592,杨菁晶yq,5485282516,0,2020/8/19 8:39,节日快乐！        ,
593,杨菁晶yq,5485282516,3,2020/8/18 15:32,李医生，你说这个世界还美好吗？        ,
594,杨菁晶yq,5485282516,2,2020/4/24 8:48,来晚了，别介意，李医生        ,
595,杨菁晶yq,5485282516,6,2020/4/23 10:24,中午好        ,
596,杨菁晶yq,5485282516,0,2020/4/21 15:42,希望一切早些过去！        ,
597,杨菁晶yq,5485282516,2,2020/4/20 8:06,早ﾉ☀        ,
598,杨菁晶yq,5485282516,0,2020/4/19 15:58,这两天有点冷啊        ,
599,杨菁晶yq,5485282516,0,2020/4/18 7:54,早        ,
600,杨菁晶yq,5485282516,1,2020/4/17 8:21,好        ,
601,杨菁晶yq,5485282516,1,2020/4/16 8:58,早ﾉ☀        ,
602,杨菁晶yq,5485282516,0,2020/4/15 7:12,好！早上好！        ,
603,杨菁晶yq,5485282516,2,2020/4/14 8:04,早上好啊！        ,
604,杨菁晶yq,5485282516,2,2020/4/13 7:41,李医生早ﾉ☀，今天我会努力的！        ,
605,杨菁晶yq,5485282516,1,2020/4/12 12:50,午安        ,
606,杨菁晶yq,5485282516,4,2020/4/11 8:31,早ﾉ☀，李医生        ,
607,杨菁晶yq,5485282516,2,2020/4/10 8:35,早安        ,
608,杨菁晶yq,5485282516,0,2020/4/9 8:07,哈喽，你好啊        ,
609,杨菁晶yq,5485282516,1,2020/4/8 9:02,早ﾉ☀        ,
610,杨菁晶yq,5485282516,1,2020/4/7 7:49,早上好早上好        ,
611,杨菁晶yq,5485282516,1,2020/4/6 8:17,早ﾉ☀         ,
612,杨菁晶yq,5485282516,0,2020/4/5 8:53,早ﾉ☀！记得吃早饭！        ,
613,杨菁晶yq,5485282516,4,2020/4/4 7:19,今天清明了！愿你安好无多愁！你是我们永远的英雄！        ,
614,杨菁晶yq,5485282516,0,2020/4/3 6:33,早ﾉ☀，记得吃早饭！        ,
615,杨菁晶yq,5485282516,5,2020/4/2 20:35,您被评为烈士了！您是人民的英雄！我们不会忘记你！        ,
616,杨菁晶yq,5485282516,0,2020/4/2 7:08,早安ﾉ☀！今天天气转晴，心情大好        ,
617,杨菁晶yq,5485282516,0,2020/4/1 8:28,早ﾉ☀，Sir        ,
618,杨菁晶yq,5485282516,1,2020/3/31 8:40,早上好ﾉ☀，世界疫情很严峻，中国得心应手，期待胜利✌的那一天        ,
619,杨菁晶yq,5485282516,1,2020/3/30 8:17,早ﾉ☀，今天周一，我们又开始上网课了，偷偷过来问好        ,
620,杨菁晶yq,5485282516,5,2020/3/29 8:02,早ﾉ☀，李医生        ,
621,杨菁晶yq,5485282516,0,2020/3/28 10:55,早上好，春捂秋冻，记得保暖，多穿点啊！别着凉了，我们会担心的！        ,
622,hahageh,5494135664,0,6月8日 09:27,口语考试冲冲冲        ,
623,順順酱要顺利,5496432738,4,2020/9/8 15:57,考试压力好大啊，李医生你在天堂有没有压力？是不是过的好？        ,
624,呢喃WQQ,5498513643,2,2020/9/8 17:04,为您的专业能力点赞！您是一位好医生！        ,
