用户,id,点赞,时间,内容,label2
查干走起来,6147102254,8,2020/4/4 9:40,[蜡烛][蜡烛][蜡烛]今天是清明节，我就过来看看你，总感觉你还很真实的出现在我们面前而没有离去，今天国旗降半旗，全国各地各种致敬，老李，这么多朋友来看你，就不多说了，下次再来看你        ,0
差点放下刀剑跟你走,2435671463,1,5月8日 00:18,李医生，我已突围深圳，谢谢您。        ,0
差点放下刀剑跟你走,2435671463,14,2020/9/8 19:04,李医生 如果我将来有孩子的话 我会在ta小时候给他讲钟南山爷爷&nbsp;&nbsp;在ta大一点的时候&nbsp;&nbsp;我会给他讲李文亮叔叔 。        ,0
-常素未平-,5414214148,5,2020/4/13 10:59,李医生在那边过得好吗？我们开学了        ,1
超喜小葵kun,6355792968,5,2020/11/11 18:35,今天半期考语文作文写你[doge]        ,1
炒鸡开森,6888810170,0,2020/8/16 14:54,啊啊啊我要开学了我要疯了        ,1
炒鸡开森,6888810170,2,2020/8/15 9:22,李医生早啊，别忘了更博啊        ,1
车牌648320,1677762960,7,4月5日 06:26,每年清明都会下雨，只是今年，武汉雨季比以往都要久。因为很多爱已经不得不各安天涯。怀念你[蜡烛][蜡烛][蜡烛]        ,0
车牌648320,1677762960,3,4月4日 04:57,李医生早上好，清明节[蜡烛][蜡烛][蜡烛]我在这里陪您。        ,0
车牌648320,1677762960,1,4月3日 18:49,河山渐远，云层浅淡， 水阔鱼沉，北雁南飞难寻见。 愿你平安，愿你平安， 山高水长，咫尺天涯同心愿。 [蜡烛][蜡烛][蜡烛]        ,0
车牌648320,1677762960,3,4月3日 18:44,来一次，伤心一次。每天都来，每天都那么难过。李医生，怀念你。[蜡烛][蜡烛][蜡烛]        ,0
车牌648320,1677762960,0,4月1日 20:22,李医生晚上好[鲜花]        ,0
车牌648320,1677762960,0,3月30日 11:57,怀念你[蜡烛][蜡烛][蜡烛]        ,0
车牌648320,1677762960,1,3月29日 08:03,明天要降温了，来看看你。        ,0
车牌648320,1677762960,6,3月26日 03:59,多谢残灯不嫌客， 孤舟一夜许相依。&nbsp;&nbsp;人生很短，善待自己。早，李医生[鲜花]        ,0
车牌648320,1677762960,3,3月25日 20:18,李医生晚上好[鲜花][鲜花][鲜花]        ,0
车牌648320,1677762960,0,3月10日 06:09,母亲住院，我心累。李医生中年人好辛苦啊        ,0
车牌648320,1677762960,3,3月9日 11:47,我们一直在这里陪你，李医生中午好[鲜花]        ,0
车牌648320,1677762960,3,3月8日 18:35,今天我去献血了400ml        ,0
车牌648320,1677762960,0,3月8日 06:04,早安[鲜花][鲜花][鲜花]        ,0
车牌648320,1677762960,0,3月8日 06:04,行衣未束带，中肠已先结。不用看镜中，自知生白发。欲陈去留意，声向言前咽。愁结填心胸，茫茫若为说。荒郊烟莽苍，旷野风凄切。处处得相随，人那不如月。        ,0
车牌648320,1677762960,2,3月8日 06:04,松山云缭绕，萍路水分离。云去有归日，水分无合时。春芳役双眼，春色柔四支。杨柳织别愁，千条万条丝。山川古今路，纵横无断绝。来往天地间，人皆有离别。        ,0
车牌648320,1677762960,2,3月7日 16:42,三月七日，沙湖道中遇雨。 雨具先去，同行皆狼狈，余独不觉。 已而遂晴，故作此词——苏轼&nbsp;&nbsp;莫听穿林打叶声，何妨吟啸且徐行。 竹杖芒鞋轻胜马，谁怕？ 一蓑烟雨任平生。&nbsp;&nbsp;料峭春风吹酒醒，微冷，山头斜照却相迎。 回首向来萧瑟处，归去，也无风雨也无晴。&nbsp;&nbsp;今天3月7日，苏轼的诗词应景。        ,0
车牌648320,1677762960,3,3月7日 05:28,早安李医生，梦见来武汉了，樱花开满了长江边，阳光强烈，水波温柔。但，我找不到你。[泪][泪][泪]        ,0
车牌648320,1677762960,6,3月5日 18:43,李医生晚上好，今天冷吗？我希望吹过我的春风，会绕好几圈去拥抱你。怀念你。[鲜花][鲜花][鲜花]        ,0
车牌648320,1677762960,1,2月1日 05:36,一年了[鲜花][鲜花][鲜花]        ,0
车牌648320,1677762960,4,1月3日 07:32,见证历史，怀念你文亮君[鲜花][鲜花][鲜花]        ,0
车牌648320,1677762960,0,2020/12/30 13:33,文亮君 怀念你        ,0
车牌648320,1677762960,0,2020/6/10 19:23,今天煮了茶叶蛋，李医生，我们一起吃吧        ,0
车牌648320,1677762960,0,2020/6/8 16:01,来看看你，天气热了        ,0
车牌648320,1677762960,3,2020/6/4 17:26,李医生，怀念你……        ,0
车牌648320,1677762960,4,2020/5/31 5:25,李医生，我们不会忘记你        ,0
车牌648320,1677762960,1,2020/5/30 7:02,早安李医生，今天下雨了，有点冷。记得添加衣服哈。        ,0
车牌648320,1677762960,2,2020/5/16 6:45,早安，李医生……        ,0
车牌648320,1677762960,5,2020/5/14 7:58,很多消息屏蔽了 来看看你 李医生        ,0
车牌648320,1677762960,6,2020/5/8 22:26,晚安李医生，愿你家人平安健康！        ,0
车牌648320,1677762960,7,2020/5/7 18:42,来看看您，今天过得好吗？刚弹了一曲渔光曲，想弹将军令，却想哭了……        ,0
车牌648320,1677762960,2,2020/5/5 5:47,来看看你，怀念你……        ,0
车牌648320,1677762960,1,2020/5/2 6:00,你说，今年还会不会好起来呢……哎        ,0
车牌648320,1677762960,2,2020/4/30 5:16,嗨，早上好，窗外鸟鸣声不断，暮春时节忽然就热啦，怀念你李医生，若你在，世界将多么美好！        ,0
车牌648320,1677762960,6,2020/4/29 21:03,李医生 来和您说晚安        ,0
车牌648320,1677762960,4,2020/4/29 6:16,走不出的圈子里，换一种角度看也有别样风景，来看看你李医生。昨晚睡得好吗？我一直睡眠很浅，生活压力很大。都记不得笑是什么样了……每天来这里看看你，心情会平静很多，在这里悲伤不用抑止，宁静……时间静止在二月第一天……        ,0
车牌648320,1677762960,1,2020/4/28 22:03,李医生 晚安啦 不要担心 疫情虽然可怕 但生者坚强        ,0
车牌648320,1677762960,3,2020/4/27 19:50,今天特别累……黄昏的时候竟然睡着了……人生是太艰难了……李医生你今天过的怎么样？怀念你……        ,0
车牌648320,1677762960,2,2020/4/27 5:50,早上好🌞，来看你啦！昨晚睡的好吗？天堂里一定四季温暖如春，繁花锦簇环绕，怀念你！        ,0
车牌648320,1677762960,3,2020/4/26 22:55,晚安李医生，走回家的，穿个衬衫很冷。明早来看你哈。        ,0
车牌648320,1677762960,2,2020/4/26 7:22,早，每天来看看，我们不会忘记你        ,0
车牌648320,1677762960,5,2020/4/24 22:58,李医生晚安，愿你家人平安健康        ,0
车牌648320,1677762960,5,2020/4/24 13:43,每天来看看你 怀念你        ,0
车牌648320,1677762960,2,2020/4/24 6:55,李医生，又来看你了……昨晚睡的好吗？我准备出门了，今天天气不错，希望你也有好心情。        ,0
车牌648320,1677762960,1,2020/4/23 22:30,晚安李医生[鲜花]        ,0
车牌648320,1677762960,10,2020/4/23 5:32,你走了那么久，但每天来这里看看，每次来这里静下心，还是巨大的悲伤，那份悲凉与绝望……2020年，我们都遭遇了什么？[泪][泪][泪]怀念你李医生        ,0
车牌648320,1677762960,6,2020/4/22 20:34,李医生，天堂没有训戒书，愿你安好。        ,0
车牌648320,1677762960,3,2020/4/22 5:30,早安，来看看你……        ,0
车牌648320,1677762960,7,2020/4/21 7:47,早安，众人选择遗忘，我不忘。每天来看你……怀念你。        ,0
车牌648320,1677762960,4,2020/4/20 5:44,早安李医生，每天醒来第一件事，便是来看看你，你的哨声响起，我们才有今天的存在。        ,0
车牌648320,1677762960,10,2020/4/18 17:27,每次来，都特别难过，怀念你。        ,0
车牌648320,1677762960,4,2020/4/17 16:07,李博士，告诉你好消息，今天我考试全过了，中药也过了……你今天过得好吗？天气那么不好，又要降温了，记得多穿点衣服哈        ,0
车牌648320,1677762960,2,2020/4/17 5:27,李博士，早上好，昨天考试没过，希望今天可以顺利，睡得好吗？今天降温了，记得添加衣服……        ,0
车牌648320,1677762960,1,2020/4/15 5:16,因为人类的傲慢和冷酷，伪善和不诚实，把这个世界带向一个巨大的黑洞，就像是高速旋转的搅拌机，我们都会被吞噬。        ,0
车牌648320,1677762960,2,2020/4/14 5:53,每天来看看你，你永远在我们心里。        ,0
车牌648320,1677762960,3,2020/4/13 22:45,晚安李医生        ,0
车牌648320,1677762960,1,2020/4/13 6:29,纯净之地，是用生命换来的，早安李医生。        ,0
车牌648320,1677762960,2,2020/4/12 6:13,早安，来看看你，今天依然很冷……        ,0
车牌648320,1677762960,2,2020/4/11 5:47,早安，医者仁心，我们怀念您！        ,0
车牌648320,1677762960,1,2020/4/9 5:07,春雨绵绵，滴空阶、寒更雨歇，葬花天气。来看看你李医生，外面歌舞升平，不喜欢。这里很安静……        ,0
车牌648320,1677762960,2,2020/4/6 5:44,早安，春阴垂野草青青，时有幽花一树明。最美人间四月天，但是，武汉中心医院再没有你的身影……        ,0
车牌648320,1677762960,4,2020/4/5 21:31,李医生 睡前来看看你 今天过的好吗？        ,0
车牌648320,1677762960,2,2020/4/4 20:03,天涯地角有穷时，只有相思无尽处。那些已离去的，是在用另一种方式陪伴我们。 怀念英雄吹哨人李文亮先生，希望您家人平安健康！        ,0
车牌648320,1677762960,1,2020/4/4 3:48,爱因斯坦说：“我每天上百次地提醒自己：我的精神生活和物质生活都依靠别人的劳动，我必须尽力以同样的分量来报偿的我所领受了的和至今还在领受的东西。”&nbsp;&nbsp;以此怀念在疫情离世的英雄与同胞，也感谢为抗击疫情奉献过的每一位医护人员与普通的劳动者。&nbsp;&nbsp;愿生命之树常青。        ,0
车牌648320,1677762960,4,2020/4/3 12:40,你好，吃完午饭了吗？今天叫了一份剁椒鱼头，辣辣的，不知道你喜欢吗？        ,0
车牌648320,1677762960,3,2020/4/2 13:52,下午好，我做好了晚饭，准备去上班了。李医生你好吗？来看看你，希望你在另一个世界一切安好，祝你的家人安康！        ,0
车牌648320,1677762960,5,2020/4/2 5:29,早安，李医生，昨天我发烧了，所以没来看你，今天奇迹般的好了！感谢生命！你在那个世界还好吗？愿你的家人永远平安健康！        ,0
车牌648320,1677762960,4,2020/4/1 6:01,地狱空荡荡，魔鬼在人间。2020年，活着太艰难了！李医生，愿您家人平安健康！        ,0
车牌648320,1677762960,8,2020/3/31 11:05,发个图片都屏蔽了，李医生，这是啥社会？        ,0
车牌648320,1677762960,4,2020/3/31 5:47,早上好，重感冒两个月了，怀疑我自己的了某种疾病，上班辛苦，但我们还在继续。来看你了李医生，愿你家人平安健康。        ,0
车牌648320,1677762960,2,2020/3/30 5:51,李医生 来看看你 这两天真冷 你别忘了添衣服        ,0
车牌648320,1677762960,43,2020/3/29 12:51,李文亮医生只是低声而急促地向自己的亲友们吹哨，提示一下风险，可是，这世间容不下他这点卑微的良心。一个小人物窃窃私语说几句真话，会被单位领导痛斥，会被派出所训诫。如今成千上万的人在李文亮哭墙般的微博下每天留言，他们哭的何尝只是一个早殇的医生，他们哭的分明是这世道……        ,0
车牌648320,1677762960,3,2020/3/29 4:55,李医生早，工作很累，琐事繁多，今年过得好艰难……你好吗？        ,0
车牌648320,1677762960,12,2020/3/28 6:12,早，知道么，江南此刻下雪了……阳春三月，飘起了雪花……千红一哭，万艳同悲，李医生，您走的太冤了。        ,0
车牌648320,1677762960,0,2020/3/27 6:50,您好，愿您安息。        ,0
车牌648320,1677762960,6,2020/3/26 5:49,七七了，来看看您，愿您的家人平安健康。        ,0
车牌648320,1677762960,2,2020/3/25 7:48,早，李医生，春寒料峭，乍暖还寒，多保重哟[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][泪][泪][泪][泪][泪][泪][泪][赞][赞][赞][赞][赞][赞][赞][赞][赞][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心]        ,0
车牌648320,1677762960,2,2020/3/24 6:28,早上好，春寒料峭，你好吗？不要太早减衣，保重自己。        ,0
车牌648320,1677762960,8,2020/3/23 6:57,遗忘苦难，刻意的去高唱赞歌，是可耻的、是卑劣的。李医生你好，你在另个世界看那些卑劣的人，是不是和我们一样悲愤悲凉悲伤😭        ,0
车牌648320,1677762960,3,2020/3/22 19:24,今天看到两句话，我哭了……中国总是被他们最勇敢的人保护得很好……衣白褂，破楼兰，赤子切记平安还……李医生，您可以回一条微博吗？        ,0
车牌648320,1677762960,16,2020/3/22 17:44,//: 李医生，你已经被官方平反了，但是只是处理了派出所的替罪羊，他们也只是基层的执行者，他们何尝不是也需要平反的人呢。真正需要出来承担责任的人不知道何时能揪出来。        ,0
