序号,用户,id,点赞,时间,内容,label2
547,愿安详平静,2781455147,0,7月22日 15:58,这些年我失去的东西比得到的东西为什么要多这么多啊😭        ,
548,愿安详平静,2781455147,0,7月22日 15:54,这几年奶奶和外婆都走了，读了不喜欢的专业，感情上失败两次，我发现我已经躺平很久很久了……        ,
549,愿安详平静,2781455147,1,7月21日 03:15,灾民都要平安啊！！🙏🙏🙏🙏🙏🙏        ,
550,愿安详平静,2781455147,1,7月21日 00:39,好像回到了去年的严冬一样，满屏幕的求助信息，让人感到紧张不安，希望灾难早点过去 所有人都能平平安安🙏🙏🙏🙏        ,
551,愿安详平静,2781455147,2,7月20日 23:45,奶奶今年去世了 还是很难过[失望] 唉 希望奶奶一切都好        ,
552,愿安详平静,2781455147,1,7月20日 23:31,真的好难过，这么些年失去的比收获的多太多[失望]        ,
553,愿安详平静,2781455147,0,7月20日 23:29,李医生，这几年我亲人去世，感情上失败，真的太难了[失望] 也许吧，我觉得自己确实是个运气挺差的人。也希望最近的灾害早点结束吧        ,
554,愿安详平静,2781455147,2,7月20日 23:25,满天的求救信息，像极了去年的寒冬……希望大家都能平平安安🙏        ,
555,愿安详平静,2781455147,5,5月11日 14:43,我所能做的，只有不跟着唱赞歌罢了。这些正义者大多是学生，他们颂歌 他们正义……        ,
556,愿安详平静,2781455147,1,5月11日 05:02,李医生，很多年来我都对社会新闻漠然了，除了你走那天我很悲愤。我没有像你一样的勇气去捍卫正义……         ,
557,归宿是一个人的事儿,2785832430,0,8月18日 14:53,李医生，疫情什么时候才能结束呢，熬了四年终于考到老公的城市了，结果我这里被封了，人出不去档案调不动，何时才能够团聚啊        ,
558,-鑫煜同学-,2811541231,0,7月21日 10:25,我想回加拿大继续我的留学梦….        ,
559,张噜噜的妈,2836374514,0,8月5日 00:01,疫情快控制好 我想开学啦 已经有点精神紧张了 好累        ,
560,张噜噜的妈,2836374514,2,7月18日 00:21,晚安        ,
561,张噜噜的妈,2836374514,1,7月1日 23:49,李医生 我们国家会越来越好的        ,
562,蓝色晨昏线,2885813382,0,7月25日 04:40,走饭同学那边被禁止评论了，我太难受啦李医生。李医生你现在有没有健健康康的？如果可以的话请把那边的疾病全部送给我吧，我死了就可以去和你还有走饭同学见个面说说话啦。        ,
563,蓝色晨昏线,2885813382,1,3月10日 18:18,生病真难受啊，一个人想喝水的时候都没办法给自己倒。不过好在李医生你以后再也不会生病了。祝好。        ,
564,蓝色晨昏线,2885813382,0,3月2日 00:35,好難啊。        ,
565,蓝色晨昏线,2885813382,2,2月25日 00:23,今天下暴雨了。用了很久捨不得換掉的壁紙也還是被我換掉了。晚上喝了一杯透心涼的葡萄啵啵，冰得我整個人都在發抖。我有想念的人，可我也只能想想了。李醫生，雖然晚了一點——新年快樂。        ,
566,十三爷是有证的小流氓,2923601933,0,8月14日 07:40,早啊 李君 不知不觉又到七夕了 每年七月七啊 一年又过了一大半了        ,
567,十三爷是有证的小流氓,2923601933,5,8月8日 15:04,来看你了 李君 周末好        ,
568,十三爷是有证的小流氓,2923601933,3,8月5日 12:14,中午好，来看你了。有些语塞，南京的事情让人很无奈也心疼，心疼那些为疫情砥砺前行为疫情披荆斩棘的你们。现在“德尔塔”又开始了，在盛夏开始了，我对祖国和人民有信心。可是也真的对南京的作为很无语，大家调侃凭一己之力拉下了全国，可是如果真的这样，真的笑不出来啊        ,
569,十三爷是有证的小流氓,2923601933,0,8月2日 12:14,好久没来了 台风去了 三伏天的日子来了 好像满大街的商家又开始宣传七夕了 可是七夕不该是七巧节&nbsp;&nbsp;女儿节嘛 [心][白眼][思考]        ,
570,十三爷是有证的小流氓,2923601933,1,7月26日 21:22,好久没来看你，李君。最近太忙，跟你说啊最近下雨蛮多，台风一个接一个。东京奥运会在延期一年后，悄然开幕了。对了，最近还有河南水灾，现在河南雨不下了，大家都在救灾、捐款捐物。最近国人们又都在集体热爱善良品牌 鸿星尔克 ☞好多事啊，仔细数要数好久呢，可是这大概就是你热爱的中国吧，温良可爱        ,
571,十三爷是有证的小流氓,2923601933,1,7月13日 18:16,周二好呀 李君 愿大家平安健康        ,
572,十三爷是有证的小流氓,2923601933,0,7月7日 21:22,李君 好呀 梅雨季节快结束了 暴热要来了        ,
573,十三爷是有证的小流氓,2923601933,1,7月4日 06:55,早啊 李君        ,
574,十三爷是有证的小流氓,2923601933,0,6月29日 21:21,又到半年度 太忙啦        ,
575,十三爷是有证的小流氓,2923601933,0,6月27日 23:39,好久没来 铁粉标都掉了[心][鲜花] 以后要多来看你啊        ,
576,十三爷是有证的小流氓,2923601933,0,6月27日 23:38,晚安 李君        ,
577,十三爷是有证的小流氓,2923601933,2,6月17日 10:04,李君，神州十二发射成功了，祖国的航天梦啊 你一定很开心[心]        ,
578,十三爷是有证的小流氓,2923601933,1,6月6日 14:07,周末好        ,
579,十三爷是有证的小流氓,2923601933,0,6月3日 00:10,晚安啊 李君        ,
580,十三爷是有证的小流氓,2923601933,0,5月26日 06:55,早安啊 李君 昨晚下雨了 初夏的早晨空气清新 希望大家都平安 健康        ,
581,十三爷是有证的小流氓,2923601933,1,5月21日 06:59,早啊 李君 希望大家安康幸福[抱抱]        ,
582,十三爷是有证的小流氓,2923601933,0,5月17日 21:57,晚上好 李君[心] 看你来啦 初夏的晚风徐来呀 希望大家共平安        ,
583,十三爷是有证的小流氓,2923601933,0,5月14日 21:22,好久没来看你了，铁粉标都掉了 看来最近真的很忙呀        ,
584,十三爷是有证的小流氓,2923601933,1,5月14日 21:21,李君，感觉过去了很久，可是又感觉过去没多久，国内人们开始慢慢放松的时候，疫情悄悄的来到了我的城市，合肥。曾经数夜，我们为武汉为你呐喊加油，如今我们依然努力为自己加油，合肥一定会平安度过这一波。只是心疼守护我们城市的那些卫士们，又在通宵达旦铸就钢铁防线[心] 我爱我的家乡 合肥加油        ,
585,十三爷是有证的小流氓,2923601933,1,5月7日 02:52,好久没来看你了 李君 希望大家都一切健康平安啊        ,
586,十三爷是有证的小流氓,2923601933,1,4月25日 21:55,加油啊 希望大家都健康平安[鲜花][心]        ,
587,十三爷是有证的小流氓,2923601933,0,4月23日 22:13,李君 又要到五一了[鲜花]        ,
588,十三爷是有证的小流氓,2923601933,0,4月20日 11:44,中午好 我的李医生        ,
589,十三爷是有证的小流氓,2923601933,1,4月13日 08:14,早安 李君 加油搬砖的日子[心]        ,
590,十三爷是有证的小流氓,2923601933,1,4月12日 16:15,李君 合肥多云 中午没吃上饭 继续在干活 努力活着认真、精细        ,
591,十三爷是有证的小流氓,2923601933,0,4月4日 09:18,李君&nbsp;&nbsp;清明日渐暖 疫苗全国推行了 [心][鲜花]        ,
592,十三爷是有证的小流氓,2923601933,0,4月1日 08:11,李君 你好啊 来看你了 早安 [鲜花] 又快要一年清明时节雨纷啦        ,
593,十三爷是有证的小流氓,2923601933,2,3月25日 15:03,春天来了 李君        ,
594,十三爷是有证的小流氓,2923601933,1,3月20日 22:36,哈喽 李君 周末好啊 [鲜花]        ,
595,十三爷是有证的小流氓,2923601933,0,3月19日 08:50,早啊 李君        ,
596,十三爷是有证的小流氓,2923601933,1,3月18日 09:21,早啊 李君 加油啊        ,
597,十三爷是有证的小流氓,2923601933,0,3月16日 13:55,下午好，李君        ,
598,十三爷是有证的小流氓,2923601933,0,3月15日 00:33,铁粉都掉了[悲伤][悲伤][悲伤]我要坚持再把铁粉刷出来[鲜花]        ,
599,十三爷是有证的小流氓,2923601933,2,3月15日 00:32,嗨，李君好久没来看你了，假期结束了，我开始工作了。晚安啊，希望大家都健康 都快乐[心]        ,
600,十三爷是有证的小流氓,2923601933,0,3月2日 14:03,李君，下午好，我是要正式开始上班啦[可爱]        ,
601,十三爷是有证的小流氓,2923601933,1,2月28日 14:10,好久没来看你啦，李君 春天要来了吧 花儿都开了        ,
602,十三爷是有证的小流氓,2923601933,0,2月17日 06:14,早安啊 李君 春节假期要结束了 希望大家都开心快乐健康平安[心]        ,
603,十三爷是有证的小流氓,2923601933,0,2月11日 23:49,岁末安乐啊 李君[作揖][作揖][作揖]        ,
604,秋水繁露,2942412931,0,7月28日 08:27,早啊，文亮老师        ,
605,織恩恩同學,2951061203,0,8月10日 21:31,唉，相亲不顺利，相亲对象迟迟不表态，不知道该怎么办。        ,
606,織恩恩同學,2951061203,9,7月31日 12:31,李医生你好，我是一名教师，同学给我介绍的相亲对象，是一名护士，和您一样正直伟大。我们认识42天了，双方都挺满意，这几天我想给她表白确定关系，希望有情人终成眷属。您在那边祝福我吧。谢谢啦。        ,
607,織恩恩同學,2951061203,0,7月1日 16:19,你好 李医生        ,
608,織恩恩同學,2951061203,0,6月15日 15:35,李医生你在那边可好。希望一切顺利。        ,
609,MFCCCCCC,2956755015,6,8月8日 15:19,李医生，一个礼拜了，我已经走出来了，不再去想了，努力变成更优秀的自己。没有忘记之前和您的约定，等考试通过了，12月初就去看您[蠟燭]        ,
610,MFCCCCCC,2956755015,3,8月3日 15:39,李医生，前天晚上和她和平分手了，这两天自己想通了，男人一定要有自己稳定的事业，有些不值得的爱情，靠不住的人该放手就放手，不值得留恋，自己问心无愧，该付出的付出了，就没什么好留恋的，以后会有更好的她，更适合自己。还有17天24…希望水逆快快过去，自己快快变强！        ,
611,MFCCCCCC,2956755015,3,7月30日 00:05,李医生，我感觉三个月的抑郁没有完全好，时好时坏的，都想去医院了…现在只要心里想琐事就时刻提醒自己，不要多想，保持正常生活，周六和一帮朋友喝酒，下周再单独叫出来几个喝点，希望能有所好转，恢复正常        ,
612,MFCCCCCC,2956755015,2,7月23日 15:50,还99天就要考试了，这是我第三次考，前两次因为自己拖沓都没过，工作也被耽误，所以这次提前好久准备，要一次过。明年努力工作一年，后年就可以向女朋友求婚了，我每天都在拍求婚的vlog，已经拍了150多天，虽然有时会赌气，但想想一开始的初心，就想开了。等明年年初第二个考试通过了，就去武汉看您！        ,
613,MFCCCCCC,2956755015,0,7月20日 01:45,晚安，李医生！愿您在那边过得安好        ,
614,MFCCCCCC,2956755015,2,7月20日 01:44,今天看完了一部剧的第二季，有了自己的感悟，也让自己的心胸开朗的起来，当你站的越高时，你所看到的视野就越开阔，当你趴在地上甚至把头埋在土里时，你所看到事物少之又少，这种感觉真的很微妙，可能我离抑郁症只有一步之遥了，很庆幸今晚我能走了出来，未来遇到各种事，在处理时我也会放平心态。        ,
615,MFCCCCCC,2956755015,0,7月20日 01:44,原来心有灵犀真的存在。这两个半月以来，抑郁一直困扰着我，前几天还和您说最近好了很多，当时刚说完没几天，感觉自己又严重了。        ,
616,MFCCCCCC,2956755015,0,7月13日 23:57,又看了看时间，转眼间过去一年半了，一年半啊。时间过得真快，李医生，您在那边过的好吗        ,
617,MFCCCCCC,2956755015,1,7月13日 23:52,李医生，好久没来和您说话了，最近两个月感觉自己有点抑郁，五月中和前一阵感觉比较严重，今天晚上开始感觉逐渐好了很多，希望明天以及以后都能保持下去，最根本的原因应该是没有接纳自己，日子一天一天的都在过，根本不需要那么多的胡思乱想，每天都是正常的过就挺好的，努力让自己变好。晚安，李医生        ,
618,大涵是个胖子,2993277881,2,7月30日 00:45,李医生，我考了事业单位考试，笔试第二可以面试了。        ,
619,l19076,3029197857,2,7月30日 18:05,他彻彻底底的放弃我了 我也该释怀了 对吧 李医生 你说是不是真正爱过的人是不可能祝福他好的 我真的希望他孤独终老 既然不能和我在一起 那就也别和别人        ,
620,l19076,3029197857,0,7月16日 21:05,哎呀英语太难了        ,
621,l19076,3029197857,0,7月13日 16:23,哎呀 政治好难啊 还有 我怎么这么能睡啊 [失望]        ,
622,l19076,3029197857,0,7月12日 11:19,看了共和国医者，要是你也能活到100岁就好了 [悲伤][悲伤][悲伤]        ,
623,YanZLiu,3031689470,1,8月10日 21:18,李哥，最近疫情又有反弹的趋势，我们这做了两轮核酸检测了，还有我有点忙，又要培训，又要上课，然后课时还不够[允悲]        ,
624,YanZLiu,3031689470,0,5月24日 15:38,快转正啦，李哥        ,
625,YanZLiu,3031689470,0,2月12日 10:10,过年好呀李哥        ,
626,周xiao飞,3038361235,0,8月11日 21:35,我的陈同学第一次主持线上会议，表现很出色啊，得到了很多人的认可，真替她开心，果然她真的是很优秀的女孩子。        ,
627,周xiao飞,3038361235,6,6月25日 10:46,李医生，去年十月我跟你说我遇到一个不错的姑娘，她很优秀，改变了我很多，现在我们在一起了，我第一个跑来告诉你，你要祝福我们哦[鼓掌][鼓掌]        ,
628,周xiao飞,3038361235,2,6月21日 20:07,李医生，康希诺疫苗后劲好大啊，她昨天打的一天没缓过劲，虽然知道是正常表现，但是心里有点难受，主要是不能陪着她，让她一个人觉得对不起她。希望她明天能恢复正常，今天很想她，很想。        ,
629,周xiao飞,3038361235,3,6月10日 20:36,如果有个喜欢的的姑娘说愿意跟我一起买房，你会怎么样？我想我可能会拼了命的对她好，因为我现在能做的只有这样了，然后拼了命的去赚钱，给她想要的生活，我不优秀，但我会为了她去想变的优秀。加油吧。        ,
