用户,id,点赞,时间,内容,label2
打倒拖延兽,3864119623,0,7月4日 22:28,最近好焦虑        ,0
打倒拖延兽,3864119623,0,6月14日 14:21,吃太多粽子了[泪]        ,0
打倒拖延兽,3864119623,0,6月13日 20:19,伤心        ,0
打倒拖延兽,3864119623,0,6月13日 12:23,房子到期了 工作还没找到 [泪][泪]        ,0
打倒拖延兽,3864119623,0,6月6日 18:55,明天监考 现在还在酒店隔离 高考监考也难受[泪]        ,0
打倒拖延兽,3864119623,0,6月6日 00:18,明天要跟领导睡一间房[裂开]        ,0
打倒拖延兽,3864119623,0,5月30日 09:01,在深圳 好担心疫情反复[泪][泪]        ,0
打倒拖延兽,3864119623,1,5月29日 22:18,有没有金融行业的朋友呀        ,0
打倒拖延兽,3864119623,0,5月29日 21:46,有没有金融行业的朋友呀        ,0
打倒拖延兽,3864119623,1,5月24日 23:13,明天公开课加油        ,0
打倒拖延兽,3864119623,1,5月24日 06:49,早安        ,0
打倒拖延兽,3864119623,0,5月23日 23:02,晚安        ,0
打倒拖延兽,3864119623,1,5月23日 15:46,昨天做了个咨询，来访者哭的时候我也差点跟着哭了。其实我感觉自己的情绪也挺糟糕的，从她身上我看到了自己脆弱的一面，难过的时候很希望有个人能够陪着自己，有的时候真的感觉快撑不下去了        ,0
打倒拖延兽,3864119623,1,5月5日 15:40,失恋太难熬了 感觉整个人心都被撕烂        ,0
打倒拖延兽,3864119623,0,4月25日 21:26,我们真的分手了[泪][泪][泪]        ,0
打倒拖延兽,3864119623,1,4月18日 15:11,间歇性抑郁 独居的日子其实并没有我想象的那么好 我好想家        ,0
打倒拖延兽,3864119623,0,3月7日 21:09,我又情绪低落了[悲伤]        ,0
打倒拖延兽,3864119623,0,2月16日 20:22,如果性格真的决定命运的话，我想从现在开始改变它        ,0
打倒拖延兽,3864119623,0,2月16日 20:17,最近又回到了糟糕的情绪。感觉我的自我同一性又丢了……        ,0
大大大橘子_O,6303307194,0,8月11日 02:56,我的心态太不好了 [悲伤]可是做父母的怎么办呢        ,0
大大大橘子_O,6303307194,3,8月11日 02:54,李医生，失眠了，今天要去给宝宝登记幼儿园资料，希望能摇中🙏        ,0
大大大橘子_O,6303307194,1,8月10日 05:40,李医生，不知道我家宝宝能不能摇上幼儿园[悲伤]        ,0
大大大橘子_O,6303307194,0,8月9日 18:20,[悲伤]        ,0
大大大橘子_O,6303307194,0,8月2日 00:13,李医生，看了kfk预言真的好害怕啊，要多攒钱了，每年攒点黄金，曾经我以为能潇洒就潇洒，现在觉得时代不一样了，还是保平安吧        ,0
大大大橘子_O,6303307194,2,7月25日 23:17,李医生，两耳不闻窗外事，学会沉默和麻木才能平安下去 ……希望我能记住        ,0
大大大橘子_O,6303307194,0,7月21日 00:03,郑州暴雨，保佑老百姓平安🙏🙏🙏🙏🙏🙏        ,0
大大大橘子_O,6303307194,1,7月14日 15:41,不想学会计了，可是又不知道该做什么，九月份孩子上幼儿园，想学个驾照，再找工作，加油        ,0
大大大橘子_O,6303307194,0,7月6日 16:05,好久没来了        ,0
大大大橘子_O,6303307194,0,2月23日 00:24,我也不知道该说什么……就这样吧        ,0
大大大橘子_O,6303307194,0,2月14日 01:10,新年好        ,0
大海星辰任你游,6166713670,2,7月18日 22:37,老李。好久没过来看你了，我今天刚考编制回来，一如既往，又失败了。这是我失败的第六个年头，我也不知道还能坚持多久，还要坚持多久，还应该坚持多久。到底还是因为太差了吧        ,0
大海星辰任你游,6166713670,0,6月18日 18:08,老李，好久没来看你了。现在广州疫情得到控制，相信很快市民就能出入自由了，神舟12也飞天了。世界如你所愿，愿一切都好，我也在每天努力地上进中，一定可以碰到未来优秀的自己        ,0
大海星辰任你游,6166713670,0,6月3日 22:34,老李，我又来看你了。今晚竟然被别人问起自己的兴趣爱好，我竟然无言以对。活到三十岁，竟然没有点兴趣爱好，真的好可怜        ,0
大海星辰任你游,6166713670,0,6月1日 22:27,老李，好久没过来看你了，六一快乐呀。最近相亲认识了个男孩，又高又帅还很白，但是聊不到一块儿，他又想继续了解双方。我自己长相一般，但是还是想着不要耽误对方好了，这几天跟他讲清楚        ,0
大海星辰任你游,6166713670,0,5月22日 22:53,老李，好久没上来看你了，最近很忙，每天事情都比较多，近期相亲认识了男孩，长得很清秀，特别乖巧，不过好像不大有感觉。你一切可都好        ,0
大海星辰任你游,6166713670,0,5月5日 15:09,老李，一周没来看你了。家人一直在催婚，想想也老大不小了，找个能让我心沉稳下来的人也好，安好。        ,0
大海星辰任你游,6166713670,0,4月29日 12:18,老李，过来看你了，今天一个上午都没怎么干活，祝你安好        ,0
大海星辰任你游,6166713670,0,4月27日 22:39,老李，晚上好。我发现现在好像真不适合从事当下的职业，有些事情不是努力就可以了，不行就是不行，有点不想努力和挣扎了        ,0
大海星辰任你游,6166713670,0,4月26日 19:39,老李， 最近一直在瞎忙，没有过来看你，一切都好忙？估计我是不适合搞比赛，啥都不行        ,0
大海星辰任你游,6166713670,0,4月21日 22:53,老李，今天又过来看你了。感觉自己来这个世界上是凑人数的，没男友，没钱，没时间，没动力        ,0
大海星辰任你游,6166713670,3,4月20日 18:15,老李，今日我又来打卡了，虽然与你素未蒙面，但是希望你在那边不会孤单。今日特别想跟你聊聊，其实也不知道跟谁聊了。毕业的这几年过得忙忙碌碌，患得患失，时常焦虑不安。现在想停下来思考生命和工作的意义了        ,0
大海星辰任你游,6166713670,2,4月19日 22:22,李医生，晚上好，今晚感觉情绪稳定多了，焦虑感下降，又有备考的动力了，希望能继续保持乐观和坚持，你在天上还好吗？        ,0
大海星辰任你游,6166713670,0,4月17日 16:41,周末好李医生，今天心情不是很愉快，到时慢慢在调整了，希望不久的将来可以收获阳光的自己，你还好吗？        ,0
大海星辰任你游,6166713670,0,4月15日 06:46,李医生，你辛苦守护的世界，我今天竟然想要抛弃它了，心里太难受了，感觉快撑不住了。        ,0
大涵是个胖子,2993277881,2,7月30日 00:45,李医生，我考了事业单位考试，笔试第二可以面试了。        ,0
大花是小宝贝,2000793961,2,8月11日 17:37,李医生，跟你说个好消息，我考上我们这的事业编了！ 坏消息是我现在越来越忍不住去催吐了[泪]        ,0
大脑门儿·,3672005814,7,8月11日 01:40,李医生，那边的你现在该是个1岁8个月的孩子啦，以后长大了还会学医嘛。        ,0
大胖璇吖,6188863638,3,7月16日 21:21,李医生哇 我大学录取了哦 前天还打了疫苗[嘻嘻][嘻嘻]        ,1
大胖璇吖,6188863638,0,7月10日 22:17,晚安啦李医生        ,1
大胖璇吖,6188863638,1,7月10日 22:16,李医生 在等几天 我的大学录取结果就出来了 希望十二年的寒窗苦读 能有个好结果[心]        ,1
大象席地而站2018,5659408872,1,8月11日 16:25,李医生，最近一直被科教科抓考勤，只想好好准备考研，太难了，苦逼的医学生        ,1
大侄女是我,1909500571,0,8月14日 23:00,大学毕业正式工作了，在新单位每天都很拘谨，每次说完话都觉得说错了[泪]        ,0
郸布,7280690316,1,8月18日 10:43,老李，预报明天有大雨，上班人瑟瑟发抖中        ,0
郸布,7280690316,0,8月14日 23:42,老李，七夕流行语：姐搞钱，姐有身材，姐有颜，姐有💰 来，姐有闲，一不恋爱脑，二不嫁进吃人堡，小鲜肉们随便找        ,0
郸布,7280690316,1,8月14日 02:53,老李，七夕呦        ,0
郸布,7280690316,3,8月7日 08:37,老李，今天立秋，别忘了贴秋膘[太开心]        ,0
郸布,7280690316,4,8月2日 16:21,老李，今天烤了红薯，特别好吃。在肥的路上刹不住车了[允悲]        ,0
郸布,7280690316,0,8月2日 00:06,老李，8月好        ,0
郸布,7280690316,1,7月31日 08:41,老李，遇到出租车，无语了，一路聊天，一路想把我这单变大单，7月的最后一天，不生气不生气不生气        ,0
郸布,7280690316,1,7月29日 21:55,老李，小日本儿太不要脸了[怒]        ,0
郸布,7280690316,0,7月29日 06:24,早啊，老李        ,0
郸布,7280690316,0,7月23日 22:58,老李，昨天抢的鸿星克尔鞋，今天到货了[太开心]        ,0
郸布,7280690316,4,7月22日 16:27,老李，河南大水，南京又有疫情了，多灾多难的一年赶快过去吧，连雨季节，你也注意        ,0
郸布,7280690316,1,7月15日 23:31,老李，中年人考研是不是好奇怪        ,0
郸布,7280690316,0,7月15日 13:03,老李，越来越胖咋办呀，真为这身肥肉苦恼[悲伤]        ,0
郸布,7280690316,0,7月13日 20:55,老李，入伏了，不可以吃冰的了啊        ,0
郸布,7280690316,0,7月10日 10:15,回复 的表态:您好调皮[允悲]        ,0
郸布,7280690316,1,7月9日 18:53,老李，今天嘴馋，吃了两根雪糕，两瓶冰可乐，然后，你懂得，拉肚子了[允悲]        ,0
郸布,7280690316,1,7月7日 01:00,老李好，今天小暑了，注意防暑呀[可乐]        ,0
郸布,7280690316,0,6月24日 09:40,老李，早安[干杯]        ,0
郸布,7280690316,0,5月15日 15:15,老李，五月过半，天快热了，注意防暑啊        ,0
郸布,7280690316,3,4月23日 12:08,老李，最近一直麻痹自己，让自己开心些！快五一了，虽然不放假，有机会一定去英雄的城市看樱花吃热干面喝莲藕排骨汤[加油]        ,0
郸布,7280690316,0,4月7日 22:33,李医生，今天总结会，被领导数落的头都抬不起来，为了生活的碎银，已经忘记了抬起头看风景的感觉了        ,0
郸布,7280690316,2,3月15日 08:15,老李，315好，今天据说打假        ,0
郸布,7280690316,1,3月10日 13:51,老李，被骗的钱要不回来了，聚师网电话都打不通了        ,0
郸布,7280690316,0,3月2日 11:10,老李，聚师网不给退血汗钱[泪][泪][泪][泪]        ,0
郸布,7280690316,0,3月1日 12:22,老李，三月好呀😁 祝福三月一切顺利[挤眼]        ,0
郸布,7280690316,0,2月26日 23:03,老李，元宵节好，记得吃汤圆或者元宵哈        ,0
郸布,7280690316,0,2月24日 20:01,老李，骗子都是那么嚣张的吗？        ,0
郸布,7280690316,0,2月23日 12:53,老李，聚师网就是不退钱，好想哭，自己怎么那么蠢        ,0
郸布,7280690316,1,2月12日 03:03,老李，过年好！        ,0
当你途径我的盛放201701,6112582644,0,7月26日 16:28,哥，咋克服考驾照一直挂科的心理阴影呢？刚教练催我考试了，可我却不敢答报名。。        ,0
当你途径我的盛放201701,6112582644,1,6月13日 20:36,一起看庆余年2呀李医生[泪]        ,0
低忧思眉目,5759318953,1,8月15日 10:33,时间过的好快呀 上一次来看你还是高考前 现在都八月啦……        ,1
迪迪笆笆,6329666316,0,8月11日 09:25,想大学开学 高考完的暑假真的太无聊了        ,1
迪迪笆笆,6329666316,1,8月11日 08:54,疫情为什么还不结束呀[泪]        ,1
第一张照片耶,6516212603,3,8月10日 19:32,李医生 你好呀 这是第一次跟你留言。现在疫情反复，不知道郑州能不能按时开学， 希望明年我可以上岸！ 一定可以的！        ,1
丶Enfevor丨路子野,2307436174,1,8月16日 00:04,李医生 晚安 明天继续加油！        ,0
丶Enfevor丨路子野,2307436174,1,7月26日 18:24,李医生，我拿到想去的公司的offer了，又要和身边的同事朋友告别了。我发现二十多年了，我学会了很多道理，却一直没有学会如何告别。每次离开都依依不舍，不像别人可以做到潇洒转身，感性的人大多如此吧。希望未来的征途一切顺利。        ,0
丶Enfevor丨路子野,2307436174,3,4月1日 20:25,李医生，这几天在找工作，拿到了一家小公司的offer，但我不是很想去就拒绝掉了，往想去的几个大厂投了简历却一直没有消息，昨天夜里改简历到2点钟，你说我就这样坚持下去，会有好运的对吗？        ,0
丶Giorno,5524408963,1,8月16日 00:31,当初我还是个学生，现在步入社会也经历了一点点事。现在就很钦佩刘备，怀念吹哨人，希望自己最后能在众人簇拥下死去        ,0
丶Giorno,5524408963,3,8月16日 00:29,有点好奇现在这条微博下面有多少条评论，不知道新浪有没有微博评论数的统计，我是断然不相信只有100万条。        ,0
丶Giorno,5524408963,0,8月9日 02:05,[白蜡烛]        ,0
丶岛野云川,3748342611,0,8月9日 00:09,李先生 [泪]泰勒中值定理我还没搞明白。今年专升本成功了想考研。好想放弃但是又不甘心        ,1
丶岛野云川,3748342611,1,6月14日 00:40,亮哥庆余年2要开机啦。这个月我也要专升本了 冲鸭加油        ,1
丶杨小样o,5523577242,0,7月27日 00:21,李医生，我又来了，先报喜，7月考试两门都过[鼓掌] 然后就是南京最近势头有点猛，我想她了，却回不了家[泪]；祈祷大家都平平安安，早日回归正常生活~        ,1
丶杨小样o,5523577242,2,5月16日 20:26,李医生好久不见！4月自考过了，虽然分数不咋好看，但还是很开心！7月还要继续加油！还有我找到了我的那个她[嘻嘻]        ,1
丶杨小样o,5523577242,0,2月11日 22:26,李医生，新年快乐！！        ,1
电鳗大人小八爷,6616645422,7,7月30日 14:06,今天听课 老师在课堂上提到你了 “一个健康的社会不应该只有一种声音” 忍不住来看看        ,1
订一次星星送给自己,6802323322,2,8月11日 12:41,李医生，我刚才才知道，戴建业老师的夫人去世了，戴老师那么喜欢苏轼，又那么爱他的夫人，“十年生死两茫茫不思量自难忘”        ,1
